I	J	ILEN	JLEN	MATCH	NGAPS	NALIG	NIDENT	%IDENT	NAS	NASAL	NRANS	RMEAN	STDEV	SCORE	PWMATCH
A3ITK3_9CHRO/9-3	Q2RXN4_RHORT/12-	356	364	2186.00	5	353	158	44.76	619.26	602.27	100	1265.64	20.28	45.39	4022
A3ITK3_9CHRO/9-3	B2JX88_BURP8/9-3	356	357	2274.00	4	353	168	47.59	644.19	630.59	100	1248.59	18.81	54.52	4023
A3ITK3_9CHRO/9-3	A5IEY6_LEGPC/9-3	356	357	2310.00	4	353	179	50.71	654.39	640.79	100	1256.78	19.68	53.52	4024
A3ITK3_9CHRO/9-3	Q2SQT0_HAHCH/9-3	356	361	2246.00	5	353	158	44.76	636.26	619.26	100	1252.56	18.34	54.17	4025
A3ITK3_9CHRO/9-3	HYPD_AZOVI/9-370	356	362	2270.00	5	353	164	46.46	643.06	626.06	100	1252.73	20.31	50.09	4026
A3ITK3_9CHRO/9-3	Q2BN39_9GAMM/9-3	356	363	2310.00	5	353	172	48.73	654.39	637.39	100	1262.19	21.59	48.54	4027
A3ITK3_9CHRO/9-3	Q0A730_ALHEH/9-3	356	363	2273.00	5	353	172	48.73	643.91	626.91	100	1254.76	22.84	44.58	4028
A3ITK3_9CHRO/9-3	HYPD1_BRAJA/9-37	356	363	2243.00	5	353	159	45.04	635.41	618.41	100	1263.08	20.16	48.60	4029
A3ITK3_9CHRO/9-3	HYPD2_BRAJA/9-37	356	363	2281.00	6	353	165	46.74	646.18	625.78	100	1256.57	19.45	52.67	4030
A3ITK3_9CHRO/9-3	HYPD_RHILV/9-371	356	363	2273.00	6	352	170	48.30	645.74	625.28	100	1256.36	19.86	51.18	4031
A3ITK3_9CHRO/9-3	Q13BX4_RHOPS/9-3	356	363	2256.00	6	353	164	46.46	639.09	618.70	100	1260.19	20.13	49.47	4032
A3ITK3_9CHRO/9-3	Q20ZZ2_RHOPB/9-3	356	359	2246.00	6	353	163	46.18	636.26	615.86	100	1248.44	22.59	44.16	4033
A3ITK3_9CHRO/9-3	A1KC63_AZOSB/9-3	356	364	2225.00	6	353	163	46.18	630.31	609.92	100	1254.98	18.58	52.21	4034
A3ITK3_9CHRO/9-3	A2SJM7_METPP/9-3	356	363	2286.00	5	353	166	47.03	647.59	630.59	100	1262.23	18.56	55.15	4035
A3ITK3_9CHRO/9-3	A4JRG7_BURVG/9-3	356	362	2248.00	6	352	170	48.30	638.64	618.18	100	1254.02	19.09	52.08	4036
A3ITK3_9CHRO/9-3	Q478N8_DECAR/9-3	356	363	2283.00	5	353	168	47.59	646.74	629.75	100	1261.63	20.52	49.77	4037
A3ITK3_9CHRO/9-3	Q2W6T2_MAGSA/9-3	356	363	2279.00	5	353	167	47.31	645.61	628.61	100	1257.81	20.27	50.38	4038
A3ITK3_9CHRO/9-3	Q0EZV7_9PROT/9-3	356	357	2254.00	4	353	161	45.61	638.53	624.93	100	1255.33	21.75	45.92	4039
A3ITK3_9CHRO/9-3	Q83WU7_THIRO/9-3	356	360	2260.00	6	353	164	46.46	640.23	619.83	100	1252.23	20.44	49.30	4040
A3ITK3_9CHRO/9-3	A0P441_9RHOB/9-3	356	363	2283.00	6	351	167	47.58	650.43	629.91	100	1262.00	18.94	53.90	4041
A3ITK3_9CHRO/9-3	A0P1M6_9RHOB/9-3	356	363	2322.00	5	353	172	48.73	657.79	640.79	100	1256.78	19.04	55.96	4042
A3ITK3_9CHRO/9-3	O28901_ARCFU/14-	356	355	2041.00	5	347	141	40.63	588.18	570.89	100	1246.35	18.63	42.65	4043
A3ITK3_9CHRO/9-3	Q977P6_THELI/8-3	356	361	2108.00	4	353	143	40.51	597.17	583.57	100	1266.84	20.57	40.90	4044
A3ITK3_9CHRO/9-3	O58609_PYRHO/7-3	356	360	2103.00	4	353	141	39.94	595.75	582.15	100	1255.14	19.33	43.86	4045
A3ITK3_9CHRO/9-3	Q5JII1_PYRKO/10-	356	362	2107.00	4	354	142	40.11	595.20	581.64	100	1260.45	21.25	39.85	4046
A3ITK3_9CHRO/9-3	Y993_METJA/6-358	356	353	2149.00	4	351	153	43.59	612.25	598.58	100	1250.50	19.43	46.23	4047
A3ITK3_9CHRO/9-3	Q6M0I1_METMP/10-	356	350	2066.00	6	347	144	41.50	595.39	574.64	100	1243.26	22.56	36.47	4048
A3ITK3_9CHRO/9-3	A6UVF5_META3/7-3	356	366	2134.00	5	352	153	43.47	606.25	589.20	100	1266.47	21.38	40.57	4049
A3ITK3_9CHRO/9-3	O27144_METTH/1-3	356	348	2133.00	5	348	143	41.09	612.93	595.69	100	1242.89	19.95	44.62	4050
A3ITK3_9CHRO/9-3	A5ULS2_METS3/1-3	356	348	2115.00	5	348	141	40.52	607.76	590.52	100	1236.47	18.91	46.46	4051
A3ITK3_9CHRO/9-3	Q2NEU1_METST/1-3	356	347	2067.00	6	347	140	40.35	595.68	574.93	100	1234.09	18.45	45.15	4052
A3ITK3_9CHRO/9-3	Q8TYR6_METKA/5-3	356	346	2023.00	7	343	141	41.11	589.80	565.31	100	1223.77	21.22	37.66	4053
A3ITK3_9CHRO/9-3	Q0W4N4_UNCMA/4-3	356	343	2096.00	6	342	153	44.74	612.87	591.81	100	1230.69	19.42	44.55	4054
A3ITK3_9CHRO/9-3	Q2FMR2_METHJ/1-3	356	340	2030.00	6	340	147	43.24	597.06	575.88	100	1218.40	20.45	39.68	4055
A3ITK3_9CHRO/9-3	A4YFA0_METS5/13-	356	355	2044.00	2	352	134	38.07	580.68	573.86	100	1247.47	24.40	32.64	4056
A3ITK3_9CHRO/9-3	Q8NKV0_ACIAM/14-	356	370	1976.00	9	351	143	40.74	562.96	532.19	100	1275.31	19.48	35.98	4057
A3ITK3_9CHRO/9-3	A1RR05_PYRIL/11-	356	376	1987.00	9	350	135	38.57	567.71	536.86	100	1280.67	24.85	28.42	4058
A3ITK3_9CHRO/9-3	A1S0N0_THEPD/22-	356	373	1999.00	10	350	145	41.43	571.14	536.86	100	1269.63	20.62	35.38	4059
A3ITK3_9CHRO/9-3	A8A9J4_IGNH4/4-3	356	362	2046.00	6	351	137	39.03	582.91	562.39	100	1262.58	19.25	40.70	4060
A3ITK3_9CHRO/9-3	A2BKU8_HYPBU/21-	356	371	2007.00	8	350	141	40.29	573.43	546.00	100	1267.27	20.12	36.76	4061
A3ITK3_9CHRO/9-3	A3DKX4_STAMF/12-	356	364	2027.00	6	351	139	39.60	577.49	556.98	100	1258.05	20.70	37.15	4062
A3ITK3_9CHRO/9-3	Q2IN68_ANADE/14-	356	358	2070.00	4	352	136	38.64	588.07	574.43	100	1256.10	18.84	43.19	4063
A3ITK3_9CHRO/9-3	A1SU74_PSYIN/14-	356	354	2102.00	3	352	138	39.20	597.16	586.93	100	1245.94	19.01	45.03	4064
A3ITK3_9CHRO/9-3	Q8PUL8_METMA/9-3	356	364	2104.00	6	349	158	45.27	602.87	582.23	100	1275.71	19.72	42.00	4065
A3ITK3_9CHRO/9-3	A0L606_MAGSM/2-3	356	361	1877.00	5	352	114	32.39	533.24	516.19	100	1250.36	18.82	33.30	4066
A3ITK3_9CHRO/9-3	F2G4P6_ALTMD/1-3	356	360	1960.00	5	352	127	36.08	556.82	539.77	100	1258.50	18.27	38.39	4067
A3ITK3_9CHRO/9-3	Q2Y8F6_NITMU/1-3	356	361	1992.00	6	353	137	38.81	564.31	543.91	100	1256.04	23.18	31.75	4068
A3ITK3_9CHRO/9-3	A5EUJ0_BRASB/1-3	356	361	2018.00	4	353	134	37.96	571.67	558.07	100	1252.45	19.45	39.37	4069
A3ITK3_9CHRO/9-3	A0LAJ4_MAGSM/2-3	356	358	1977.00	3	352	125	35.51	561.65	551.42	100	1246.88	20.38	35.82	4070
P72620_SYNY3/9-3	Q3M485_ANAVT/9-3	356	357	2331.00	2	353	178	50.42	660.34	653.54	100	1250.69	21.82	49.51	4071
P72620_SYNY3/9-3	A0YJ31_LYNSP/9-3	356	361	2340.00	4	353	184	52.12	662.89	649.29	100	1254.86	20.25	53.58	4072
P72620_SYNY3/9-3	Q117W1_TRIEI/9-3	356	361	2352.00	2	353	181	51.27	666.29	659.49	100	1252.42	20.00	54.99	4073
P72620_SYNY3/9-3	Q6NIV0_CORDI/9-3	356	354	2249.00	5	351	163	46.44	640.74	623.65	100	1236.85	18.36	55.14	4074
P72620_SYNY3/9-3	A0QVU9_MYCS2/9-3	356	355	2298.00	2	353	173	49.01	650.99	644.19	100	1242.51	17.55	60.14	4075
P72620_SYNY3/9-3	A8L5A7_FRASN/9-3	356	356	2263.00	3	353	170	48.16	641.08	630.88	100	1243.77	21.36	47.71	4076
P72620_SYNY3/9-3	A4FE76_SACEN/9-3	356	356	2234.00	4	352	166	47.16	634.66	621.02	100	1235.21	18.94	52.74	4077
P72620_SYNY3/9-3	Q6PTA3_AZOCA/9-3	356	361	2316.00	3	353	176	49.86	656.09	645.89	100	1258.14	19.37	54.61	4078
P72620_SYNY3/9-3	Q1J410_SPHAL/9-3	356	361	2297.00	4	352	174	49.43	652.56	638.92	100	1251.78	20.76	50.35	4079
P72620_SYNY3/9-3	Q7WXP3_CUPNH/9-3	356	361	2313.00	4	353	178	50.42	655.24	641.64	100	1251.53	18.44	57.55	4080
P72620_SYNY3/9-3	A4BQ13_9GAMM/9-3	356	361	2287.00	3	353	173	49.01	647.88	637.68	100	1253.32	22.58	45.78	4081
P72620_SYNY3/9-3	A5E9B5_BRASB/9-3	356	361	2293.00	3	353	174	49.29	649.58	639.38	100	1251.95	22.44	46.39	4082
P72620_SYNY3/9-3	A1B6P8_PARDP/9-3	356	365	2284.00	3	356	170	47.75	641.57	631.46	100	1262.92	21.32	47.89	4083
P72620_SYNY3/9-3	Q20XQ7_RHOPB/15-	356	368	2308.00	3	356	174	48.88	648.31	638.20	100	1271.11	19.47	53.26	4084
P72620_SYNY3/9-3	A6VPG1_ACTSZ/9-3	356	362	2286.00	3	353	169	47.88	647.59	637.39	100	1256.18	19.94	51.66	4085
P72620_SYNY3/9-3	A3N1X6_ACTP2/9-3	356	362	2287.00	3	353	167	47.31	647.88	637.68	100	1254.38	20.00	51.62	4086
P72620_SYNY3/9-3	A8GEJ9_SERP5/9-3	356	361	2295.00	4	353	174	49.29	650.14	636.54	100	1258.84	21.00	49.34	4087
P72620_SYNY3/9-3	Q6D7U3_ERWCT/9-3	356	361	2315.00	5	353	179	50.71	655.81	638.81	100	1256.32	24.15	43.84	4088
P72620_SYNY3/9-3	Q5PEA0_SALPA/9-3	356	361	2293.00	3	353	174	49.29	649.58	639.38	100	1256.70	16.39	63.21	4089
P72620_SYNY3/9-3	B4U671_HYDS0/7-3	356	354	2136.00	5	349	148	42.41	612.03	594.84	100	1228.78	16.81	53.96	4090
P72620_SYNY3/9-3	O67225_AQUAE/14-	356	364	2236.00	5	353	157	44.48	633.43	616.43	100	1250.88	18.88	52.18	4091
P72620_SYNY3/9-3	A7GYJ2_CAMC5/9-3	356	353	2253.00	1	353	156	44.19	638.24	634.84	100	1240.09	21.50	47.11	4092
P72620_SYNY3/9-3	A7I1P6_CAMHC/9-3	356	353	2234.00	1	353	152	43.06	632.86	629.46	100	1233.94	19.01	52.60	4093
P72620_SYNY3/9-3	B9KGD1_CAMLR/9-3	356	353	2278.00	1	353	163	46.18	645.33	641.93	100	1236.23	23.94	43.52	4094
P72620_SYNY3/9-3	A7H3Q9_CAMJD/9-3	356	353	2263.00	1	353	156	44.19	641.08	637.68	100	1239.90	21.36	47.91	4095
P72620_SYNY3/9-3	Q4HSJ7_CAMUP/9-3	356	353	2235.00	2	352	155	44.03	634.94	628.13	100	1233.27	22.47	44.57	4096
P72620_SYNY3/9-3	Q31DZ2_THICR/15-	356	359	2253.00	2	355	163	45.92	634.65	627.89	100	1256.71	21.07	47.29	4097
P72620_SYNY3/9-3	Q1Z837_PHOPR/13-	356	359	2262.00	2	355	163	45.92	637.18	630.42	100	1256.17	21.20	47.45	4098
P72620_SYNY3/9-3	A1S671_SHEAM/24-	356	359	2244.00	3	355	164	46.20	632.11	621.97	100	1255.99	22.79	43.35	4099
P72620_SYNY3/9-3	Q1ZT04_PHOAS/14-	356	359	2275.00	3	355	169	47.61	640.85	630.70	100	1251.04	19.25	53.20	4100
P72620_SYNY3/9-3	A8H458_SHEPA/13-	356	359	2231.00	3	355	163	45.92	628.45	618.31	100	1246.72	20.41	48.22	4101
P72620_SYNY3/9-3	Q081V8_SHEFN/13-	356	359	2259.00	3	355	167	47.04	636.34	626.20	100	1253.44	17.50	57.44	4102
P72620_SYNY3/9-3	A3QDS5_SHELP/13-	356	359	2255.00	3	355	164	46.20	635.21	625.07	100	1253.34	21.87	45.80	4103
P72620_SYNY3/9-3	A3D3S4_SHEB5/13-	356	359	2253.00	3	355	166	46.76	634.65	624.51	100	1244.76	17.91	56.29	4104
P72620_SYNY3/9-3	A4SLV8_AERS4/13-	356	357	2259.00	3	353	169	47.88	639.94	629.75	100	1256.38	22.13	45.30	4105
P72620_SYNY3/9-3	Q1ZGM9_9GAMM/12-	356	364	2244.00	4	355	168	47.32	632.11	618.59	100	1254.80	18.44	53.63	4106
P72620_SYNY3/9-3	A6Q3M7_NITSB/12-	356	364	2241.00	5	353	167	47.31	634.84	617.85	100	1252.86	20.67	47.80	4107
P72620_SYNY3/9-3	A6QAT8_SULNB/15-	356	366	2272.00	4	355	163	45.92	640.00	626.48	100	1256.40	21.58	47.07	4108
P72620_SYNY3/9-3	A8EUN7_ARCB4/16-	356	358	2194.00	2	355	147	41.41	618.03	611.27	100	1237.58	21.57	44.34	4109
P72620_SYNY3/9-3	Q7M9N5_WOLSU/12-	356	359	2234.00	3	355	159	44.79	629.30	619.15	100	1248.50	18.97	51.96	4110
P72620_SYNY3/9-3	Q7VJC1_HELHP/21-	356	359	2200.00	3	355	151	42.54	619.72	609.58	100	1246.88	16.95	56.24	4111
P72620_SYNY3/9-3	Q17WE6_HELAH/12-	356	359	2194.00	3	355	149	41.97	618.03	607.89	100	1247.48	19.42	48.73	4112
P72620_SYNY3/9-3	Q2RXN4_RHORT/12-	356	364	2214.00	5	353	165	46.74	627.20	610.20	100	1274.87	20.03	46.88	4113
P72620_SYNY3/9-3	B2JX88_BURP8/9-3	356	357	2240.00	3	353	170	48.16	634.56	624.36	100	1252.31	18.41	53.64	4114
P72620_SYNY3/9-3	A5IEY6_LEGPC/9-3	356	357	2249.00	5	353	170	48.16	637.11	620.11	100	1252.76	21.31	46.74	4115
P72620_SYNY3/9-3	Q2SQT0_HAHCH/9-3	356	361	2231.00	4	353	163	46.18	632.01	618.41	100	1255.58	20.88	46.71	4116
P72620_SYNY3/9-3	HYPD_AZOVI/9-370	356	362	2248.00	5	353	165	46.74	636.83	619.83	100	1262.82	19.81	49.73	4117
P72620_SYNY3/9-3	Q2BN39_9GAMM/9-3	356	363	2241.00	5	353	167	47.31	634.84	617.85	100	1259.07	19.71	49.83	4118
P72620_SYNY3/9-3	Q0A730_ALHEH/9-3	356	363	2253.00	5	353	169	47.88	638.24	621.25	100	1253.87	19.47	51.32	4119
P72620_SYNY3/9-3	HYPD1_BRAJA/9-37	356	363	2247.00	5	353	164	46.46	636.54	619.55	100	1257.07	17.60	56.26	4120
P72620_SYNY3/9-3	HYPD2_BRAJA/9-37	356	363	2287.00	5	353	172	48.73	647.88	630.88	100	1256.71	20.36	50.61	4121
P72620_SYNY3/9-3	HYPD_RHILV/9-371	356	363	2245.00	5	352	167	47.44	637.78	620.74	100	1255.39	21.75	45.51	4122
P72620_SYNY3/9-3	Q13BX4_RHOPS/9-3	356	363	2261.00	5	353	166	47.03	640.51	623.51	100	1263.17	19.71	50.63	4123
P72620_SYNY3/9-3	Q20ZZ2_RHOPB/9-3	356	359	2243.00	6	353	166	47.03	635.41	615.01	100	1257.92	21.03	46.84	4124
P72620_SYNY3/9-3	A1KC63_AZOSB/9-3	356	364	2277.00	6	353	171	48.44	645.04	624.65	100	1263.40	17.77	57.04	4125
P72620_SYNY3/9-3	A2SJM7_METPP/9-3	356	363	2272.00	5	353	165	46.74	643.63	626.63	100	1259.78	19.76	51.23	4126
P72620_SYNY3/9-3	A4JRG7_BURVG/9-3	356	362	2250.00	5	352	170	48.30	639.20	622.16	100	1259.97	20.67	47.90	4127
P72620_SYNY3/9-3	Q478N8_DECAR/9-3	356	363	2251.00	5	353	162	45.89	637.68	620.68	100	1263.27	20.40	48.43	4128
P72620_SYNY3/9-3	Q2W6T2_MAGSA/9-3	356	363	2282.00	6	353	172	48.73	646.46	626.06	100	1258.57	20.41	50.14	4129
P72620_SYNY3/9-3	Q0EZV7_9PROT/9-3	356	357	2221.00	4	353	158	44.76	629.18	615.58	100	1256.16	18.33	52.64	4130
P72620_SYNY3/9-3	Q83WU7_THIRO/9-3	356	360	2257.00	5	353	170	48.16	639.38	622.38	100	1252.37	20.22	49.67	4131
P72620_SYNY3/9-3	A0P441_9RHOB/9-3	356	363	2230.00	6	351	164	46.72	635.33	614.81	100	1257.14	19.79	49.15	4132
P72620_SYNY3/9-3	A0P1M6_9RHOB/9-3	356	363	2280.00	5	353	169	47.88	645.89	628.90	100	1254.22	20.14	50.93	4133
P72620_SYNY3/9-3	O28901_ARCFU/14-	356	355	2035.00	6	348	139	39.94	584.77	564.08	100	1234.02	19.22	41.68	4134
P72620_SYNY3/9-3	Q977P6_THELI/8-3	356	361	2078.00	5	353	138	39.09	588.67	571.67	100	1248.68	18.74	44.26	4135
P72620_SYNY3/9-3	O58609_PYRHO/7-3	356	360	2068.00	5	351	138	39.32	589.17	572.08	100	1246.32	19.54	42.06	4136
P72620_SYNY3/9-3	Q5JII1_PYRKO/10-	356	362	2087.00	4	354	136	38.42	589.55	575.99	100	1250.67	20.48	40.85	4137
P72620_SYNY3/9-3	Y993_METJA/6-358	356	353	2116.00	5	348	145	41.67	608.05	590.80	100	1227.74	21.83	40.69	4138
P72620_SYNY3/9-3	Q6M0I1_METMP/10-	356	350	2064.00	7	344	145	42.15	600.00	575.58	100	1226.52	21.02	39.85	4139
P72620_SYNY3/9-3	A6UVF5_META3/7-3	356	366	2117.00	5	352	144	40.91	601.42	584.38	100	1251.02	20.05	43.19	4140
P72620_SYNY3/9-3	O27144_METTH/1-3	356	348	2083.00	4	348	138	39.66	598.56	584.77	100	1231.44	21.38	39.83	4141
P72620_SYNY3/9-3	A5ULS2_METS3/1-3	356	348	2050.00	4	348	135	38.79	589.08	575.29	100	1223.30	20.53	40.27	4142
P72620_SYNY3/9-3	Q2NEU1_METST/1-3	356	347	2010.00	5	347	136	39.19	579.25	561.96	100	1225.19	20.17	38.91	4143
P72620_SYNY3/9-3	Q8TYR6_METKA/5-3	356	346	1985.00	7	343	140	40.82	578.72	554.23	100	1220.16	17.42	43.90	4144
P72620_SYNY3/9-3	Q0W4N4_UNCMA/4-3	356	343	2101.00	5	342	154	45.03	614.33	596.78	100	1225.37	19.55	44.78	4145
P72620_SYNY3/9-3	Q2FMR2_METHJ/1-3	356	340	2047.00	6	340	152	44.71	602.06	580.88	100	1211.70	20.22	41.32	4146
P72620_SYNY3/9-3	A4YFA0_METS5/13-	356	355	2015.00	2	352	125	35.51	572.44	565.63	100	1240.09	19.90	38.94	4147
P72620_SYNY3/9-3	Q8NKV0_ACIAM/14-	356	370	1921.00	9	350	128	36.57	548.86	518.00	100	1265.18	22.96	28.57	4148
P72620_SYNY3/9-3	A1RR05_PYRIL/11-	356	376	1964.00	9	352	134	38.07	557.95	527.27	100	1270.46	19.11	36.29	4149
P72620_SYNY3/9-3	A1S0N0_THEPD/22-	356	373	1986.00	9	352	139	39.49	564.20	533.52	100	1270.33	22.31	32.08	4150
P72620_SYNY3/9-3	A8A9J4_IGNH4/4-3	356	362	1985.00	6	351	124	35.33	565.53	545.01	100	1257.40	20.72	35.12	4151
P72620_SYNY3/9-3	A2BKU8_HYPBU/21-	356	371	1967.00	7	352	130	36.93	558.81	534.94	100	1262.16	19.37	36.39	4152
P72620_SYNY3/9-3	A3DKX4_STAMF/12-	356	364	1990.00	5	351	127	36.18	566.95	549.86	100	1243.70	20.55	36.32	4153
P72620_SYNY3/9-3	Q2IN68_ANADE/14-	356	358	2027.00	4	348	138	39.66	582.47	568.68	100	1260.81	19.81	38.69	4154
P72620_SYNY3/9-3	A1SU74_PSYIN/14-	356	354	2018.00	3	352	127	36.08	573.30	563.07	100	1241.76	18.47	42.03	4155
P72620_SYNY3/9-3	Q8PUL8_METMA/9-3	356	364	2088.00	6	350	154	44.00	596.57	576.00	100	1259.31	18.19	45.55	4156
P72620_SYNY3/9-3	A0L606_MAGSM/2-3	356	361	1885.00	6	352	117	33.24	535.51	515.06	100	1250.07	18.64	34.07	4157
P72620_SYNY3/9-3	F2G4P6_ALTMD/1-3	356	360	1980.00	3	353	125	35.41	560.91	550.71	100	1253.16	19.86	36.59	4158
P72620_SYNY3/9-3	Q2Y8F6_NITMU/1-3	356	361	1984.00	4	352	130	36.93	563.64	550.00	100	1254.11	18.89	38.64	4159
P72620_SYNY3/9-3	A5EUJ0_BRASB/1-3	356	361	2005.00	3	353	132	37.39	567.99	557.79	100	1256.89	21.44	34.89	4160
P72620_SYNY3/9-3	A0LAJ4_MAGSM/2-3	356	358	1974.00	4	352	128	36.36	560.80	547.16	100	1253.40	18.30	39.37	4161
Q3M485_ANAVT/9-3	A0YJ31_LYNSP/9-3	357	361	2873.00	1	357	269	75.35	804.76	801.40	100	1257.04	25.01	64.61	4162
Q3M485_ANAVT/9-3	Q117W1_TRIEI/9-3	357	361	2896.00	1	357	271	75.91	811.20	807.84	100	1257.99	21.79	75.16	4163
Q3M485_ANAVT/9-3	Q6NIV0_CORDI/9-3	357	354	2596.00	2	354	213	60.17	733.33	726.55	100	1237.12	18.64	72.90	4164
Q3M485_ANAVT/9-3	A0QVU9_MYCS2/9-3	357	355	2631.00	1	355	218	61.41	741.13	737.75	100	1241.28	19.91	69.80	4165
Q3M485_ANAVT/9-3	A8L5A7_FRASN/9-3	357	356	2585.00	1	356	210	58.99	726.12	722.75	100	1237.69	20.28	66.45	4166
Q3M485_ANAVT/9-3	A4FE76_SACEN/9-3	357	356	2612.00	1	356	217	60.96	733.71	730.34	100	1236.42	18.63	73.85	4167
Q3M485_ANAVT/9-3	Q6PTA3_AZOCA/9-3	357	361	2645.00	1	357	220	61.62	740.90	737.53	100	1252.46	17.65	78.89	4168
Q3M485_ANAVT/9-3	Q1J410_SPHAL/9-3	357	361	2675.00	1	357	220	61.62	749.30	745.94	100	1250.52	19.34	73.66	4169
Q3M485_ANAVT/9-3	Q7WXP3_CUPNH/9-3	357	361	2721.00	1	357	227	63.59	762.18	758.82	100	1254.67	19.19	76.40	4170
Q3M485_ANAVT/9-3	A4BQ13_9GAMM/9-3	357	361	2705.00	1	357	233	65.27	757.70	754.34	100	1252.02	18.81	77.23	4171
Q3M485_ANAVT/9-3	A5E9B5_BRASB/9-3	357	361	2733.00	1	357	229	64.15	765.55	762.18	100	1259.60	23.37	63.05	4172
Q3M485_ANAVT/9-3	A1B6P8_PARDP/9-3	357	365	2506.00	2	357	199	55.74	701.96	695.24	100	1259.87	18.81	66.24	4173
Q3M485_ANAVT/9-3	Q20XQ7_RHOPB/15-	357	368	2509.00	3	357	204	57.14	702.80	692.72	100	1261.81	19.05	65.46	4174
Q3M485_ANAVT/9-3	A6VPG1_ACTSZ/9-3	357	362	2507.00	1	357	193	54.06	702.24	698.88	100	1258.75	20.92	59.68	4175
Q3M485_ANAVT/9-3	A3N1X6_ACTP2/9-3	357	362	2484.00	1	357	198	55.46	695.80	692.44	100	1264.13	20.73	58.86	4176
Q3M485_ANAVT/9-3	A8GEJ9_SERP5/9-3	357	361	2489.00	1	357	192	53.78	697.20	693.84	100	1255.98	19.96	61.78	4177
Q3M485_ANAVT/9-3	Q6D7U3_ERWCT/9-3	357	361	2431.00	1	357	182	50.98	680.95	677.59	100	1255.39	20.85	56.37	4178
Q3M485_ANAVT/9-3	Q5PEA0_SALPA/9-3	357	361	2443.00	1	357	187	52.38	684.31	680.95	100	1252.94	17.73	67.12	4179
Q3M485_ANAVT/9-3	B4U671_HYDS0/7-3	357	354	2258.00	2	353	162	45.89	639.66	632.86	100	1247.17	21.74	46.49	4180
Q3M485_ANAVT/9-3	O67225_AQUAE/14-	357	364	2446.00	2	357	183	51.26	685.15	678.43	100	1265.75	20.86	56.57	4181
Q3M485_ANAVT/9-3	A7GYJ2_CAMC5/9-3	357	353	2282.00	1	353	164	46.46	646.46	643.06	100	1245.59	19.23	53.91	4182
Q3M485_ANAVT/9-3	A7I1P6_CAMHC/9-3	357	353	2310.00	2	353	171	48.44	654.39	647.59	100	1243.35	23.66	45.08	4183
Q3M485_ANAVT/9-3	B9KGD1_CAMLR/9-3	357	353	2309.00	2	353	169	47.88	654.11	647.31	100	1247.96	20.78	51.07	4184
Q3M485_ANAVT/9-3	A7H3Q9_CAMJD/9-3	357	353	2306.00	2	353	171	48.44	653.26	646.46	100	1253.46	22.07	47.68	4185
Q3M485_ANAVT/9-3	Q4HSJ7_CAMUP/9-3	357	353	2290.00	2	353	160	45.33	648.73	641.93	100	1243.84	17.29	60.52	4186
Q3M485_ANAVT/9-3	Q31DZ2_THICR/15-	357	359	2420.00	1	357	187	52.38	677.87	674.51	100	1264.23	18.05	64.01	4187
Q3M485_ANAVT/9-3	Q1Z837_PHOPR/13-	357	359	2401.00	1	357	172	48.18	672.55	669.19	100	1258.38	19.73	57.91	4188
Q3M485_ANAVT/9-3	A1S671_SHEAM/24-	357	359	2395.00	1	357	181	50.70	670.87	667.51	100	1258.08	19.17	59.29	4189
Q3M485_ANAVT/9-3	Q1ZT04_PHOAS/14-	357	359	2407.00	1	357	179	50.14	674.23	670.87	100	1255.94	22.56	51.02	4190
Q3M485_ANAVT/9-3	A8H458_SHEPA/13-	357	359	2448.00	1	357	188	52.66	685.71	682.35	100	1254.65	18.00	66.31	4191
Q3M485_ANAVT/9-3	Q081V8_SHEFN/13-	357	359	2369.00	1	357	173	48.46	663.59	660.22	100	1258.26	21.03	52.81	4192
Q3M485_ANAVT/9-3	A3QDS5_SHELP/13-	357	359	2385.00	1	357	177	49.58	668.07	664.71	100	1253.82	19.05	59.39	4193
Q3M485_ANAVT/9-3	A3D3S4_SHEB5/13-	357	359	2416.00	1	357	180	50.42	676.75	673.39	100	1255.43	21.23	54.66	4194
Q3M485_ANAVT/9-3	A4SLV8_AERS4/13-	357	357	2409.00	0	357	179	50.14	674.79	674.79	100	1256.86	19.46	59.21	4195
Q3M485_ANAVT/9-3	Q1ZGM9_9GAMM/12-	357	364	2398.00	2	357	181	50.70	671.71	664.99	100	1263.94	20.16	56.26	4196
Q3M485_ANAVT/9-3	A6Q3M7_NITSB/12-	357	364	2431.00	1	357	181	50.70	680.95	677.59	100	1262.48	20.84	56.08	4197
Q3M485_ANAVT/9-3	A6QAT8_SULNB/15-	357	366	2396.00	2	357	174	48.74	671.15	664.43	100	1267.20	20.31	55.58	4198
Q3M485_ANAVT/9-3	A8EUN7_ARCB4/16-	357	358	2342.00	2	356	171	48.03	657.87	651.12	100	1256.59	21.24	51.10	4199
Q3M485_ANAVT/9-3	Q7M9N5_WOLSU/12-	357	359	2371.00	1	357	173	48.46	664.15	660.78	100	1258.23	20.34	54.72	4200
Q3M485_ANAVT/9-3	Q7VJC1_HELHP/21-	357	359	2377.00	1	357	181	50.70	665.83	662.47	100	1258.64	20.19	55.38	4201
Q3M485_ANAVT/9-3	Q17WE6_HELAH/12-	357	359	2329.00	1	357	163	45.66	652.38	649.02	100	1266.16	18.74	56.70	4202
Q3M485_ANAVT/9-3	Q2RXN4_RHORT/12-	357	364	2291.00	3	356	168	47.19	643.54	633.43	100	1260.64	18.87	54.59	4203
