I	J	ILEN	JLEN	MATCH	NGAPS	NALIG	NIDENT	%IDENT	NAS	NASAL	NRANS	RMEAN	STDEV	SCORE	PWMATCH
d1si5h_/1-234	d1lo6a_/1-221	234	221	1166.00	7	214	74	34.58	544.86	505.61	100	785.19	16.84	22.61	6728
d1si5h_/1-234	g2pka.1/1-233	234	233	1114.00	7	219	67	30.59	508.68	470.32	100	796.75	16.23	19.55	6729
d1si5h_/1-234	d1ao5a_/1-237	234	237	1116.00	8	219	70	31.96	509.59	465.75	100	810.17	14.94	20.47	6730
d1si5h_/1-234	d1q3xa1/1-242	234	242	1032.00	10	225	59	26.22	458.67	405.33	100	819.27	19.89	10.69	6731
d1si5h_/1-234	d3ncla_/1-241	234	241	1127.00	7	226	68	30.09	498.67	461.50	100	818.10	18.21	16.96	6732
d1si5h_/1-234	d1fuja_/1-221	234	221	1081.00	7	212	72	33.96	509.91	470.28	100	776.75	17.84	17.05	6733
d1si5h_/1-234	d1npma_/1-225	234	225	1113.00	8	214	69	32.24	520.09	475.23	100	791.42	18.92	17.00	6734
d1si5h_/1-234	d1ddja_/1-247	234	247	1260.00	4	227	85	37.44	555.07	533.92	100	824.08	18.13	24.05	6735
d1si5h_/1-234	d1fona_/1-232	234	232	1123.00	8	215	78	36.28	522.33	477.67	100	802.39	18.74	17.11	6736
d1si5h_/1-234	d1pytc_/1-248	234	248	1171.00	9	224	82	36.61	522.77	474.55	100	826.51	17.14	20.10	6737
d1si5h_/1-234	d1gvza_/1-237	234	237	1106.00	9	216	71	32.87	512.04	462.04	100	810.89	20.28	14.55	6738
d1si5h_/1-234	d1a5ia_/1-265	234	265	1133.00	7	228	69	30.26	496.93	460.09	100	848.27	14.23	20.01	6739
d1si5h_/1-234	g1ucy.1/1-297	234	297	1100.00	11	228	67	29.39	482.46	424.56	100	871.08	17.48	13.10	6740
d1si5h_/1-234	g1h8d.1/1-290	234	290	1124.00	10	231	67	29.00	486.58	434.63	100	866.77	15.89	16.19	6741
d1si5h_/1-234	g1jou.1/1-305	234	305	1106.00	12	228	68	29.82	485.09	421.93	100	879.05	17.44	13.01	6742
d1si5h_/1-234	g1vr1.1/1-287	234	287	1088.00	11	226	66	29.20	481.42	423.01	100	865.81	17.41	12.76	6743
d1si5h_/1-234	g2hnt.1/1-265	234	265	1069.00	10	220	67	30.45	485.91	431.36	100	840.28	17.20	13.30	6744
d1si5h_/1-234	d1tona_/1-235	234	235	1125.00	10	213	72	33.80	528.17	471.83	100	809.69	15.68	20.11	6745
d1si5h_/1-234	d1hj8a_/1-222	234	222	1159.00	7	215	73	33.95	539.07	500.00	100	789.82	15.11	24.43	6746
d1si5h_/1-234	d1a0ja_/1-223	234	223	1178.00	7	215	77	35.81	547.91	508.84	100	794.84	18.87	20.31	6747
d1si5h_/1-234	d4i8ha_/1-223	234	223	1130.00	8	219	70	31.96	515.98	472.15	100	796.82	18.53	17.98	6748
d1si5h_/1-234	d1ezxc_/1-199	234	199	1028.00	6	196	63	32.14	524.49	487.76	100	738.83	16.63	17.39	6749
d1si5h_/1-234	d1gdna_/1-224	234	224	1044.00	7	220	61	27.73	474.55	436.36	100	795.02	17.38	14.33	6750
d1si5h_/1-234	d2ra3a_/1-224	234	224	1168.00	9	215	79	36.74	543.26	493.02	100	794.40	18.10	20.64	6751
d1si5h_/1-234	d3p95a_/1-224	234	224	1155.00	9	215	77	35.81	537.21	486.98	100	790.64	16.59	21.97	6752
d1si5h_/1-234	d2f91a1/1-237	234	237	1120.00	8	221	70	31.67	506.79	463.35	100	818.06	18.28	16.52	6753
d1si5h_/1-234	d3fp7e_/1-223	234	223	1168.00	9	214	75	35.05	545.79	495.33	100	787.59	16.41	23.18	6754
d1si5h_/1-234	d2a31a_/1-223	234	223	1167.00	9	214	77	35.98	545.33	494.86	100	795.89	17.00	21.83	6755
d1si5h_/1-234	g1rtf.1/1-261	234	261	1128.00	7	228	61	26.75	494.74	457.89	100	843.01	18.35	15.53	6756
d1si5h_/1-234	d3mhwu_/1-247	234	247	1161.00	7	228	66	28.95	509.21	472.37	100	828.25	15.99	20.81	6757
d1si5h_/1-234	d1bqya_/1-234	234	234	1076.00	8	222	61	27.48	484.68	441.44	100	804.33	20.69	13.13	6758
d1si5h_/1-234	d1op0a_/1-234	234	234	1062.00	8	222	58	26.13	478.38	435.14	100	806.26	18.70	13.67	6759
d1si5h_/1-234	d2aiqa_/1-231	234	231	1126.00	6	222	65	29.28	507.21	474.77	100	799.21	19.46	16.79	6760
d1si5h_/1-234	d2eeka_/1-220	234	220	1130.00	9	212	75	35.38	533.02	482.08	100	789.24	19.83	17.18	6761
d1si5h_/1-234	d3s9ba_/1-234	234	234	1107.00	7	224	62	27.68	494.20	456.70	100	807.96	19.97	14.97	6762
d1si5h_/1-234	d3s69a_/1-234	234	234	1064.00	9	221	63	28.51	481.45	432.58	100	807.87	17.63	14.53	6763
d1si5h_/1-234	d2rdla_/1-226	234	226	1008.00	8	214	58	27.10	471.03	426.17	100	791.96	17.33	12.47	6764
d1si5h_/1-234	d4e7na_/1-238	234	238	1081.00	7	225	57	25.33	480.44	443.11	100	809.48	19.85	13.68	6765
d1si5h_/1-234	d2y5fa_/1-234	234	234	1052.00	6	225	55	24.44	467.56	435.56	100	806.43	19.13	12.84	6766
d1si5h_/1-234	d2anya_/1-238	234	238	1217.00	7	228	75	32.89	533.77	496.93	100	815.70	18.83	21.31	6767
d1si5h_/1-234	d2bz6h_/1-254	234	254	1168.00	8	232	73	31.47	503.45	462.07	100	838.34	16.12	20.45	6768
d1si5h_/1-234	d2wphs_/1-235	234	235	1098.00	7	223	66	29.60	492.38	454.71	100	815.90	17.88	15.78	6769
d1si5h_/1-234	d1spja_/1-238	234	238	1133.00	9	217	74	34.10	522.12	472.35	100	808.20	16.82	19.31	6770
d1si5h_/1-234	d2f9na_/1-243	234	243	1216.00	12	220	91	41.36	552.73	487.27	100	816.58	15.59	25.61	6771
d1si5h_/1-234	d2z7fe_/1-218	234	218	1041.00	7	212	64	30.19	491.04	451.42	100	781.37	16.59	15.65	6772
d1si5h_/1-234	d4dgja_/1-235	234	235	1217.00	6	225	69	30.67	540.89	508.89	100	808.24	20.20	20.24	6773
d1si5h_/1-234	d3tjva_/1-225	234	225	1074.00	8	215	60	27.91	499.53	454.88	100	787.91	17.88	16.00	6774
d1si5h_/1-234	d2zchp_/1-237	234	237	1139.00	8	217	75	34.56	524.88	480.65	100	814.78	16.49	19.66	6775
d1si5h_/1-234	d4gsoa_/1-232	234	232	1079.00	7	221	59	26.70	488.24	450.23	100	803.23	19.29	14.30	6776
d1si5h_/1-234	d3g01a_/1-227	234	227	1061.00	9	215	62	28.84	493.49	443.26	100	796.40	16.54	16.00	6777
d1si5h_/1-234	d3u1jb_/1-166	234	166	668.00	8	166	40	24.10	402.41	344.58	100	640.37	13.11	2.11	6778
d1si5h_/1-234	d2fomb1/1-150	234	150	631.00	8	150	42	28.00	420.67	356.67	100	590.95	15.18	2.64	6779
d1si5h_/1-234	g1dy9.1/1-188	234	188	743.00	10	184	44	23.91	403.80	338.59	100	705.26	17.92	2.11	6780
d1si5h_/1-234	g1n1l.1/1-202	234	202	754.00	11	188	44	23.40	401.06	330.85	100	738.86	16.83	0.90	6781
d1si5h_/1-234	g1n1l.2/1-170	234	170	646.00	10	169	36	21.30	382.25	311.24	100	651.71	15.07	-0.38	6782
d1si5h_/1-234	d1cu1a1/1-201	234	201	763.00	6	197	38	19.29	387.31	350.76	100	739.83	15.87	1.46	6783
d1si5h_/1-234	d1dxwa_/1-165	234	165	656.00	9	165	40	24.24	397.58	332.12	100	635.24	12.63	1.64	6784
d1si5h_/1-234	d2fp7b1/1-152	234	152	623.00	9	152	40	26.32	409.87	338.82	100	597.11	15.21	1.70	6785
d1si5h_/1-234	d1mbma_/1-198	234	198	744.00	5	198	30	15.15	375.76	345.45	100	731.92	17.44	0.69	6786
d1si5h_/1-234	d1lvmb_/1-219	234	219	754.00	9	212	28	13.21	355.66	304.72	100	771.78	14.82	-1.20	6787
d1si5h_/1-234	d1q31a_/1-239	234	239	797.00	8	218	31	14.22	365.60	321.56	100	812.15	19.57	-0.77	6788
d1si5h_/1-234	d1vcpa_/1-149	234	149	594.00	9	145	31	21.38	409.66	335.17	100	583.86	14.84	0.68	6789
d1si5h_/1-234	d1svpa_/1-160	234	160	629.00	9	159	33	20.75	395.60	327.67	100	616.83	13.95	0.87	6790
d1si5h_/1-234	d1ep5a_/1-156	234	156	630.00	10	148	36	24.32	425.68	344.59	100	609.03	14.17	1.48	6791
d1si5h_/1-234	d4agka_/1-152	234	152	621.00	10	151	37	24.50	411.26	331.79	100	593.85	14.36	1.89	6792
d1si5h_/1-234	d3keea_/1-178	234	178	713.00	9	176	44	25.00	405.11	343.75	100	676.60	13.82	2.63	6793
d1si5h_/1-234	d3sv8a_/1-193	234	193	729.00	6	191	33	17.28	381.68	343.98	100	719.23	15.48	0.63	6794
d1si5h_/1-234	d2ggvb_/1-169	234	169	687.00	9	169	43	25.44	406.51	342.60	100	646.79	14.45	2.78	6795
d1si5h_/1-234	d3e90b_/1-176	234	176	716.00	10	175	44	25.14	409.14	340.57	100	670.96	16.41	2.74	6796
d1si5h_/1-234	d2hrva_/1-139	234	139	606.00	9	138	36	26.09	439.13	360.87	100	549.12	13.73	4.14	6797
d1si5h_/1-234	d2bhga1/1-199	234	199	769.00	5	199	36	18.09	386.43	356.28	100	734.73	17.50	1.96	6798
d1si5h_/1-234	d3sjia_/1-179	234	179	704.00	11	174	46	26.44	404.60	328.74	100	675.33	14.30	2.01	6799
d1si5h_/1-234	d3q3ya_/1-181	234	181	689.00	6	176	31	17.61	391.48	350.57	100	678.87	16.63	0.61	6800
d1si5h_/1-234	d2hala_/1-212	234	212	826.00	7	206	39	18.93	400.97	360.19	100	771.48	19.57	2.79	6801
d1si5h_/1-234	d1cqqa_/1-180	234	180	719.00	7	174	39	22.41	413.22	364.94	100	680.87	13.78	2.77	6802
d1si5h_/1-234	d2zu2a_/1-300	234	300	856.00	9	227	40	17.62	377.09	329.52	100	884.05	14.72	-1.91	6803
d1si5h_/1-234	d3tloa_/1-302	234	302	871.00	12	231	41	17.75	377.06	314.72	100	889.42	17.23	-1.07	6804
d1si5h_/1-234	d3d23a_/1-302	234	302	893.00	13	231	55	23.81	386.58	319.05	100	880.83	14.45	0.84	6805
d1si5h_/1-234	d3tnta_/1-306	234	306	858.00	9	232	32	13.79	369.83	323.28	100	883.38	16.40	-1.55	6806
d1si5h_/1-234	d1lvoa_/1-299	234	299	888.00	11	228	51	22.37	389.47	331.58	100	889.59	17.41	-0.09	6807
d1si5h_/1-234	d3zvea_/1-189	234	189	711.00	5	185	31	16.76	384.32	351.89	100	702.36	16.08	0.54	6808
d1si5h_/1-234	d4dcda_/1-184	234	184	702.00	9	180	34	18.89	390.00	330.00	100	692.68	12.72	0.73	6809
d1si5h_/1-234	d2ea3a_/1-183	234	183	708.00	8	173	43	24.86	409.25	353.76	100	688.86	14.62	1.31	6810
d1si5h_/1-234	d3stia_/1-228	234	228	811.00	9	209	41	19.62	388.04	336.36	100	802.70	18.46	0.45	6811
d1si5h_/1-234	d2qxia_/1-224	234	224	1134.00	7	219	70	31.96	517.81	479.45	100	787.97	20.06	17.25	6812
d1si5h_/1-234	d3gylb_/1-247	234	247	1233.00	7	232	74	31.90	531.47	495.26	100	829.48	17.57	22.97	6813
d1si5h_/1-234	d2oq5a_/1-232	234	232	1091.00	5	228	56	24.56	478.51	452.19	100	803.12	16.46	17.49	6814
d1si5h_/1-234	d2bdga_/1-223	234	223	1082.00	7	216	62	28.70	500.93	462.04	100	789.69	18.55	15.76	6815
d1si5h_/1-234	d2asub_/1-225	234	225	1356.00	4	222	101	45.50	610.81	589.19	100	789.34	17.37	32.63	6816
d1si5h_/1-234	d2odpa2/1-288	234	288	1023.00	10	231	59	25.54	442.86	390.91	100	865.41	16.84	9.36	6817
d1si5h_/1-234	d2zgca_/1-231	234	231	1116.00	7	226	66	29.20	493.81	456.64	100	803.87	17.58	17.76	6818
d1si5h_/1-234	d3tjoa_/1-211	234	211	750.00	6	210	32	15.24	357.14	322.86	100	762.83	15.23	-0.84	6819
d1si5h_/1-234	d2psxa_/1-227	234	227	1090.00	9	221	62	28.05	493.21	444.34	100	788.04	16.27	18.56	6820
d1si5h_/1-234	d2qy0b_/1-240	234	240	1000.00	8	223	55	24.66	448.43	405.38	100	817.41	18.75	9.74	6821
d1si5h_/1-234	d3govb_/1-251	234	251	1100.00	10	226	69	30.53	486.73	433.63	100	829.30	18.99	14.26	6822
d1si5h_/1-234	d3qzra_/1-180	234	180	712.00	11	175	44	25.14	406.86	331.43	100	675.95	13.66	2.64	6823
d1si5h_/1-234	d4fvda_/1-138	234	138	561.00	8	138	30	21.74	406.52	336.96	100	547.80	12.55	1.05	6824
d1si5h_/1-234	d2q6fa_/1-301	234	301	877.00	8	230	43	18.70	381.30	339.57	100	881.96	15.76	-0.31	6825
d1si5h_/1-234	d2ouaa_/1-188	234	188	727.00	9	185	41	22.16	392.97	334.59	100	702.29	12.68	1.95	6826
d1si5h_/1-234	d3h7oa_/1-228	234	228	980.00	11	218	59	27.06	449.54	388.99	100	794.69	16.39	11.31	6827
d1si5h_/1-234	d3h7ta_/1-235	234	235	1050.00	6	228	57	25.00	460.53	428.95	100	815.28	16.80	13.97	6828
d1si5h_/1-234	d2as9a_/1-207	234	207	814.00	7	204	37	18.14	399.02	357.84	100	755.47	14.91	3.93	6829
d1si5h_/1-234	d2vida_/1-204	234	204	781.00	6	204	30	14.71	382.84	347.55	100	747.97	16.66	1.98	6830
d1si5h_/1-234	d3ufaa_/1-200	234	200	785.00	7	197	34	17.26	398.48	355.84	100	737.81	15.44	3.06	6831
d1si5h_/1-234	d2pfea_/1-186	234	186	724.00	10	173	43	24.86	418.50	349.13	100	696.54	14.36	1.91	6832
d1si5h_/1-234	d3mmga_/1-217	234	217	787.00	8	211	38	18.01	372.99	327.49	100	769.40	15.27	1.15	6833
d1si5h_/1-234	d1ym0a_/1-238	234	238	1085.00	10	225	68	30.22	482.22	428.89	100	814.36	17.51	15.46	6834
d1z8ga1/1-255	d2hlca_/1-230	255	230	1117.00	11	222	73	32.88	503.15	443.69	100	835.02	18.55	15.20	6835
d1z8ga1/1-255	d1lo6a_/1-221	255	221	1200.00	7	220	86	39.09	545.45	507.27	100	808.05	18.59	21.08	6836
d1z8ga1/1-255	g2pka.1/1-233	255	233	1245.00	9	228	82	35.96	546.05	498.68	100	835.32	18.73	21.88	6837
d1z8ga1/1-255	d1ao5a_/1-237	255	237	1231.00	8	229	78	34.06	537.55	495.63	100	840.28	17.87	21.86	6838
d1z8ga1/1-255	d1q3xa1/1-242	255	242	1295.00	7	235	93	39.57	551.06	515.32	100	859.05	17.70	24.63	6839
d1z8ga1/1-255	d3ncla_/1-241	255	241	1388.00	7	233	97	41.63	595.71	559.66	100	859.22	20.00	26.44	6840
d1z8ga1/1-255	d1fuja_/1-221	255	221	1146.00	7	218	76	34.86	525.69	487.16	100	806.89	14.92	22.74	6841
d1z8ga1/1-255	d1npma_/1-225	255	225	1197.00	8	223	82	36.77	536.77	493.72	100	817.03	15.94	23.83	6842
d1z8ga1/1-255	d1ddja_/1-247	255	247	1390.00	7	228	103	45.18	609.65	572.81	100	861.31	16.06	32.92	6843
d1z8ga1/1-255	d1fona_/1-232	255	232	1242.00	6	226	83	36.73	549.56	517.70	100	839.50	18.60	21.64	6844
d1z8ga1/1-255	d1pytc_/1-248	255	248	1304.00	6	236	88	37.29	552.54	522.03	100	874.61	17.97	23.89	6845
d1z8ga1/1-255	d1gvza_/1-237	255	237	1175.00	6	234	69	29.49	502.14	471.37	100	839.31	17.20	19.52	6846
d1z8ga1/1-255	d1a5ia_/1-265	255	265	1262.00	9	232	86	37.07	543.97	497.41	100	892.34	17.94	20.60	6847
d1z8ga1/1-255	g1ucy.1/1-297	255	297	1314.00	7	243	95	39.09	540.74	506.17	100	930.02	21.21	18.10	6848
d1z8ga1/1-255	g1h8d.1/1-290	255	290	1357.00	10	249	100	40.16	544.98	496.79	100	917.77	19.90	22.07	6849
d1z8ga1/1-255	g1jou.1/1-305	255	305	1324.00	11	242	100	41.32	547.11	492.56	100	931.06	19.26	20.41	6850
d1z8ga1/1-255	g1vr1.1/1-287	255	287	1301.00	12	238	101	42.44	546.64	486.13	100	913.88	17.69	21.89	6851
d1z8ga1/1-255	g2hnt.1/1-265	255	265	1257.00	12	225	98	43.56	558.67	494.67	100	888.91	21.73	16.94	6852
d1z8ga1/1-255	d1tona_/1-235	255	235	1242.00	8	228	82	35.96	544.74	502.63	100	839.45	16.41	24.53	6853
d1z8ga1/1-255	d1hj8a_/1-222	255	222	1321.00	6	222	97	43.69	595.05	562.61	100	816.95	19.78	25.48	6854
d1z8ga1/1-255	d1a0ja_/1-223	255	223	1312.00	7	222	97	43.69	590.99	553.15	100	822.10	17.59	27.86	6855
d1z8ga1/1-255	d4i8ha_/1-223	255	223	1309.00	7	222	97	43.69	589.64	551.80	100	828.74	18.46	26.02	6856
d1z8ga1/1-255	d1ezxc_/1-199	255	199	1176.00	6	198	86	43.43	593.94	557.58	100	760.18	16.36	25.42	6857
d1z8ga1/1-255	d1gdna_/1-224	255	224	1250.00	7	223	93	41.70	560.54	522.87	100	837.34	15.82	26.08	6858
d1z8ga1/1-255	d2ra3a_/1-224	255	224	1280.00	7	223	89	39.91	573.99	536.32	100	824.12	17.74	25.69	6859
d1z8ga1/1-255	d3p95a_/1-224	255	224	1283.00	7	223	89	39.91	575.34	537.67	100	821.45	17.24	26.78	6860
d1z8ga1/1-255	d2f91a1/1-237	255	237	1308.00	9	230	94	40.87	568.70	521.74	100	853.24	17.03	26.70	6861
d1z8ga1/1-255	d3fp7e_/1-223	255	223	1269.00	7	222	88	39.64	571.62	533.78	100	818.58	18.00	25.02	6862
d1z8ga1/1-255	d2a31a_/1-223	255	223	1306.00	7	222	94	42.34	588.29	550.45	100	823.51	17.58	27.44	6863
d1z8ga1/1-255	g1rtf.1/1-261	255	261	1254.00	8	235	84	35.74	533.62	492.77	100	886.28	19.34	19.01	6864
d1z8ga1/1-255	d3mhwu_/1-247	255	247	1290.00	9	234	89	38.03	551.28	505.13	100	865.37	19.81	21.43	6865
d1z8ga1/1-255	d1bqya_/1-234	255	234	1203.00	6	232	77	33.19	518.53	487.50	100	834.66	17.49	21.06	6866
d1z8ga1/1-255	d1op0a_/1-234	255	234	1196.00	6	232	71	30.60	515.52	484.48	100	838.54	18.63	19.19	6867
d1z8ga1/1-255	d2aiqa_/1-231	255	231	1189.00	9	229	76	33.19	519.21	472.05	100	833.64	17.14	20.73	6868
d1z8ga1/1-255	d2eeka_/1-220	255	220	1284.00	6	218	95	43.58	588.99	555.96	100	815.60	16.59	28.23	6869
d1z8ga1/1-255	d3s9ba_/1-234	255	234	1163.00	7	231	71	30.74	503.46	467.10	100	831.60	18.49	17.92	6870
d1z8ga1/1-255	d3s69a_/1-234	255	234	1183.00	6	232	74	31.90	509.91	478.88	100	836.84	18.71	18.50	6871
d1z8ga1/1-255	d2rdla_/1-226	255	226	1078.00	6	222	61	27.48	485.59	453.15	100	813.24	17.26	15.34	6872
d1z8ga1/1-255	d4e7na_/1-238	255	238	1209.00	8	233	75	32.19	518.88	477.68	100	837.69	17.45	21.27	6873
d1z8ga1/1-255	d2y5fa_/1-234	255	234	1263.00	6	230	88	38.26	549.13	517.83	100	832.72	16.59	25.94	6874
d1z8ga1/1-255	d2anya_/1-238	255	238	1444.00	7	233	103	44.21	619.74	583.69	100	848.04	17.81	33.46	6875
d1z8ga1/1-255	d2bz6h_/1-254	255	254	1333.00	6	246	88	35.77	541.87	512.60	100	876.89	16.12	28.30	6876
d1z8ga1/1-255	d2wphs_/1-235	255	235	1294.00	6	231	88	38.10	560.17	529.00	100	841.37	17.87	25.33	6877
d1z8ga1/1-255	d1spja_/1-238	255	238	1195.00	7	234	74	31.62	510.68	474.79	100	848.01	19.19	18.08	6878
d1z8ga1/1-255	d2f9na_/1-243	255	243	1301.00	7	231	89	38.53	563.20	526.84	100	853.90	21.47	20.82	6879
d1z8ga1/1-255	d2z7fe_/1-218	255	218	1122.00	6	217	73	33.64	517.05	483.87	100	807.83	19.13	16.43	6880
d1z8ga1/1-255	d4dgja_/1-235	255	235	1456.00	4	232	105	45.26	627.59	606.90	100	842.27	19.02	32.27	6881
d1z8ga1/1-255	d3tjva_/1-225	255	225	1134.00	7	222	72	32.43	510.81	472.97	100	812.95	17.44	18.41	6882
d1z8ga1/1-255	d2zchp_/1-237	255	237	1247.00	6	234	83	35.47	532.91	502.14	100	846.05	19.09	21.01	6883
d1z8ga1/1-255	d4gsoa_/1-232	255	232	1198.00	7	230	74	32.17	520.87	484.35	100	831.74	17.69	20.71	6884
d1z8ga1/1-255	d3g01a_/1-227	255	227	1117.00	8	223	72	32.29	500.90	457.85	100	817.68	15.25	19.63	6885
d1z8ga1/1-255	d3u1jb_/1-166	255	166	664.00	10	166	40	24.10	400.00	327.71	100	651.49	14.46	0.87	6886
d1z8ga1/1-255	d2fomb1/1-150	255	150	605.00	11	147	39	26.53	411.56	321.77	100	597.49	13.11	0.57	6887
d1z8ga1/1-255	g1dy9.1/1-188	255	188	748.00	13	187	48	25.67	400.00	316.58	100	722.69	18.20	1.39	6888
d1z8ga1/1-255	g1n1l.1/1-202	255	202	775.00	11	199	45	22.61	389.45	323.12	100	760.58	14.67	0.98	6889
d1z8ga1/1-255	g1n1l.2/1-170	255	170	666.00	8	165	40	24.24	403.64	345.45	100	662.66	16.35	0.20	6890
d1z8ga1/1-255	d1cu1a1/1-201	255	201	807.00	10	197	48	24.37	409.64	348.73	100	761.25	17.15	2.67	6891
d1z8ga1/1-255	d1dxwa_/1-165	255	165	689.00	13	164	52	31.71	420.12	325.00	100	650.30	12.76	3.03	6892
d1z8ga1/1-255	d2fp7b1/1-152	255	152	606.00	7	149	35	23.49	406.71	350.34	100	607.31	14.71	-0.09	6893
d1z8ga1/1-255	d1mbma_/1-198	255	198	773.00	10	192	43	22.40	402.60	340.10	100	753.01	14.06	1.42	6894
d1z8ga1/1-255	d1lvmb_/1-219	255	219	823.00	6	207	36	17.39	397.58	362.80	100	795.05	16.24	1.72	6895
d1z8ga1/1-255	d1q31a_/1-239	255	239	906.00	7	227	41	18.06	399.12	362.11	100	840.44	14.61	4.49	6896
d1z8ga1/1-255	d1vcpa_/1-149	255	149	611.00	7	149	34	22.82	410.07	353.69	100	588.58	14.02	1.60	6897
d1z8ga1/1-255	d1svpa_/1-160	255	160	644.00	7	160	33	20.62	402.50	350.00	100	628.32	14.25	1.10	6898
d1z8ga1/1-255	d1ep5a_/1-156	255	156	613.00	10	156	40	25.64	392.95	316.03	100	613.41	13.48	-0.03	6899
d1z8ga1/1-255	d4agka_/1-152	255	152	609.00	6	152	29	19.08	400.66	353.29	100	601.37	13.44	0.57	6900
d1z8ga1/1-255	d3keea_/1-178	255	178	726.00	12	177	50	28.25	410.17	328.81	100	691.01	14.03	2.49	6901
d1z8ga1/1-255	d3sv8a_/1-193	255	193	791.00	11	192	46	23.96	411.98	343.23	100	740.87	14.12	3.55	6902
d1z8ga1/1-255	d2ggvb_/1-169	255	169	669.00	9	166	41	24.70	403.01	337.95	100	662.39	15.06	0.44	6903
d1z8ga1/1-255	d3e90b_/1-176	255	176	695.00	7	173	37	21.39	401.73	353.18	100	683.22	16.81	0.70	6904
d1z8ga1/1-255	d2hrva_/1-139	255	139	573.00	7	139	33	23.74	412.23	351.80	100	549.79	13.27	1.75	6905
d1z8ga1/1-255	d2bhga1/1-199	255	199	786.00	9	197	37	18.78	398.98	344.16	100	747.65	16.76	2.29	6906
d1z8ga1/1-255	d3sjia_/1-179	255	179	682.00	11	178	40	22.47	383.15	308.99	100	682.84	15.15	-0.06	6907
d1z8ga1/1-255	d3q3ya_/1-181	255	181	688.00	6	181	30	16.57	380.11	340.33	100	688.61	14.73	-0.04	6908
d1z8ga1/1-255	d2hala_/1-212	255	212	791.00	8	204	36	17.65	387.75	340.69	100	783.90	16.28	0.44	6909
d1z8ga1/1-255	d1cqqa_/1-180	255	180	687.00	8	180	36	20.00	381.67	328.33	100	686.12	15.41	0.06	6910
d1z8ga1/1-255	d2zu2a_/1-300	255	300	954.00	7	254	44	17.32	375.59	342.52	100	944.40	17.37	0.55	6911
d1z8ga1/1-255	d3tloa_/1-302	255	302	977.00	6	252	50	19.84	387.70	359.13	100	947.05	19.94	1.50	6912
d1z8ga1/1-255	d3d23a_/1-302	255	302	959.00	11	246	49	19.92	389.84	336.18	100	945.91	17.51	0.75	6913
d1z8ga1/1-255	d3tnta_/1-306	255	306	929.00	8	248	43	17.34	374.60	335.89	100	944.49	15.07	-1.03	6914
d1z8ga1/1-255	d1lvoa_/1-299	255	299	973.00	6	252	46	18.25	386.11	357.54	100	942.74	16.60	1.82	6915
d1z8ga1/1-255	d3zvea_/1-189	255	189	696.00	9	179	37	20.67	388.83	328.49	100	713.12	16.14	-1.06	6916
d1z8ga1/1-255	d4dcda_/1-184	255	184	706.00	10	182	35	19.23	387.91	321.98	100	702.28	15.33	0.24	6917
d1z8ga1/1-255	d2ea3a_/1-183	255	183	763.00	10	181	43	23.76	421.55	355.25	100	715.11	12.38	3.87	6918
d1z8ga1/1-255	d3stia_/1-228	255	228	849.00	8	225	42	18.67	377.33	334.67	100	831.58	14.83	1.17	6919
d1z8ga1/1-255	d2qxia_/1-224	255	224	1214.00	7	222	84	37.84	546.85	509.01	100	814.35	18.85	21.20	6920
d1z8ga1/1-255	d3gylb_/1-247	255	247	1428.00	6	236	104	44.07	605.08	574.58	100	878.19	18.22	30.17	6921
d1z8ga1/1-255	d2oq5a_/1-232	255	232	1409.00	5	232	98	42.24	607.33	581.47	100	836.56	16.92	33.83	6922
d1z8ga1/1-255	d2bdga_/1-223	255	223	1182.00	7	222	76	34.23	532.43	494.59	100	819.07	21.04	17.25	6923
d1z8ga1/1-255	d2asub_/1-225	255	225	1195.00	7	224	77	34.38	533.48	495.98	100	824.55	17.10	21.67	6924
d1z8ga1/1-255	d2odpa2/1-288	255	288	1163.00	10	247	71	28.74	470.85	422.27	100	917.94	18.06	13.57	6925
d1z8ga1/1-255	d2zgca_/1-231	255	231	1258.00	6	230	81	35.22	546.96	515.65	100	832.32	16.13	26.39	6926
d1z8ga1/1-255	d3tjoa_/1-211	255	211	789.00	6	211	36	17.06	373.93	339.81	100	776.98	17.56	0.68	6927
d1z8ga1/1-255	d2psxa_/1-227	255	227	1204.00	10	224	85	37.95	537.50	483.93	100	821.60	18.82	20.32	6928
d1z8ga1/1-255	d2qy0b_/1-240	255	240	1231.00	6	236	80	33.90	521.61	491.10	100	848.93	18.61	20.53	6929
d1z8ga1/1-255	d3govb_/1-251	255	251	1278.00	10	235	87	37.02	543.83	492.77	100	868.80	19.78	20.69	6930
d1z8ga1/1-255	d3qzra_/1-180	255	180	681.00	12	178	43	24.16	382.58	301.69	100	686.66	14.09	-0.40	6931
d1z8ga1/1-255	d4fvda_/1-138	255	138	575.00	8	138	35	25.36	416.67	347.10	100	556.14	13.68	1.38	6932
d1z8ga1/1-255	d2q6fa_/1-301	255	301	943.00	11	251	46	18.33	375.70	323.11	100	943.25	17.78	-0.01	6933
d1z8ga1/1-255	d2ouaa_/1-188	255	188	792.00	9	181	45	24.86	437.57	377.90	100	731.65	16.71	3.61	6934
d1z8ga1/1-255	d3h7oa_/1-228	255	228	1058.00	9	223	68	30.49	474.44	426.01	100	820.50	15.50	15.32	6935
d1z8ga1/1-255	d3h7ta_/1-235	255	235	1045.00	7	230	55	23.91	454.35	417.83	100	838.52	15.10	13.67	6936
